2024-02-02 03:45:47,138.436,0.063,24.5,44.6
2024-02-02 03:46:49,138.384,0.075,37.7,38.5
2024-02-02 03:47:51,138.428,0.306,38.2,45.5
2024-02-02 03:48:54,138.421,0.055,23.7,44.6
2024-02-02 03:49:56,138.370,0.080,32.3,37.3
2024-02-02 03:50:58,138.436,0.068,37.5,38.4
2024-02-02 03:52:01,138.420,0.084,24.5,44.7
2024-02-02 03:53:03,138.385,0.066,34.9,43.0
2024-02-02 03:54:05,138.347,0.069,30.5,45.4
2024-02-02 03:55:07,138.410,0.086,24.7,44.6
2024-02-02 03:56:09,138.356,0.064,15.4,39.2
2024-02-02 03:57:12,138.331,0.070,37.6,44.8
2024-02-02 03:58:14,138.371,0.082,25.9,43.5
2024-02-02 03:59:16,138.375,0.068,26.3,37.7
2024-02-02 04:00:18,138.395,0.095,22.1,45.8
2024-02-02 04:01:21,138.556,0.429,22.2,45.7
2024-02-02 04:02:23,138.416,0.078,25.2,44.0
2024-02-02 04:03:25,138.406,0.067,23.7,44.3
2024-02-02 04:04:27,138.431,0.081,25.7,42.6
2024-02-02 04:05:29,139.190,2.253,22.2,45.3
2024-02-02 04:06:32,138.419,0.107,23.9,45.1
2024-02-02 04:07:34,138.449,0.078,37.0,44.3
2024-02-02 04:08:36,169.369,27.470,32.4,44.3
2024-02-02 04:09:38,138.393,0.132,38.7,43.4
2024-02-02 04:10:41,138.422,0.135,18.8,44.7
2024-02-02 04:11:43,143.062,6.324,38.1,44.8
2024-02-02 04:12:45,138.429,0.081,19.6,44.4
2024-02-02 04:13:47,138.335,0.067,24.4,44.6
2024-02-02 04:14:49,138.422,0.120,24.8,37.5
2024-02-02 04:15:52,138.441,0.204,26.3,44.1
2024-02-02 04:16:54,138.452,0.079,25.0,43.0
2024-02-02 04:17:56,138.472,0.091,25.8,43.2
2024-02-02 04:18:58,138.366,0.077,24.8,39.2
2024-02-02 04:20:00,138.481,0.291,33.4,43.6
2024-02-02 04:21:02,138.385,0.091,26.8,42.6
2024-02-02 04:22:05,138.417,0.061,29.3,43.5
2024-02-02 04:23:07,138.494,0.219,24.8,39.5
2024-02-02 04:24:09,138.412,0.061,25.8,45.2
2024-02-02 04:25:11,138.390,0.110,25.8,44.6
2024-02-02 04:26:13,138.361,0.059,27.1,44.3
2024-02-02 04:27:16,138.435,0.108,25.3,44.4
2024-02-02 04:28:18,138.395,0.036,23.8,44.1
2024-02-02 04:29:20,138.385,0.071,21.7,45.5
2024-02-02 04:30:22,138.383,0.120,38.2,44.1
2024-02-02 04:31:24,138.378,0.093,36.0,44.5
2024-02-02 04:32:27,138.412,0.072,25.8,46.2
2024-02-02 04:33:29,138.447,0.094,26.2,38.4
2024-02-02 04:34:31,138.398,0.116,25.7,42.6
2024-02-02 04:35:33,138.391,0.079,19.9,44.8
2024-02-02 04:36:35,138.416,0.087,26.2,44.7
2024-02-02 04:37:38,138.410,0.075,24.3,44.8
2024-02-02 04:38:40,138.395,0.065,37.7,44.4
2024-02-02 04:39:42,138.504,0.263,27.9,44.1
2024-02-02 04:40:44,138.443,0.062,25.8,45.6
2024-02-02 04:41:46,138.410,0.122,26.8,44.8
2024-02-02 04:42:49,138.370,0.103,33.4,44.1
2024-02-02 04:43:51,138.406,0.060,22.7,44.3
2024-02-02 04:44:53,138.590,0.524,35.6,44.9
2024-02-02 04:45:55,138.422,0.103,21.1,43.3
2024-02-02 04:46:57,138.494,0.102,21.0,45.0
2024-02-02 04:48:00,138.400,0.090,24.7,37.4
2024-02-02 04:49:02,138.431,0.066,26.2,44.1
2024-02-02 04:50:04,138.444,0.101,38.2,44.5
2024-02-02 04:51:07,138.393,0.126,37.2,44.6
2024-02-02 04:52:09,138.393,0.108,37.7,44.0
2024-02-02 04:53:11,138.365,0.092,10.5,44.1
2024-02-02 04:54:13,138.431,0.208,22.5,44.6
2024-02-02 04:55:15,138.377,0.120,40.7,43.5
2024-02-02 04:56:17,138.381,0.087,34.5,42.2
2024-02-02 04:57:20,138.399,0.072,39.7,35.2
2024-02-02 04:58:22,138.528,0.294,26.8,44.4
2024-02-02 04:59:24,138.414,0.092,24.8,44.3
2024-02-02 05:00:26,138.486,0.102,25.4,44.1
2024-02-02 05:01:29,138.420,0.082,28.5,44.4
2024-02-02 05:02:31,138.419,0.066,26.1,44.0
2024-02-02 05:03:33,138.360,0.070,26.3,44.8
2024-02-02 05:04:35,138.681,0.870,36.2,44.3
2024-02-02 05:05:37,138.410,0.059,33.0,46.5
2024-02-02 05:06:40,138.432,0.049,25.3,44.1
2024-02-02 05:07:42,138.576,0.489,28.9,45.9
2024-02-02 05:08:44,138.430,0.099,15.1,40.1
2024-02-02 05:09:47,138.408,0.097,21.7,45.1
2024-02-02 05:10:49,138.404,0.058,24.7,44.8
2024-02-02 05:11:51,138.408,0.086,38.7,44.6
2024-02-02 05:12:53,138.378,0.102,28.7,41.6
2024-02-02 05:13:56,138.371,0.068,37.0,44.6
2024-02-02 05:14:58,138.447,0.075,25.8,44.7
2024-02-02 05:16:00,138.444,0.057,25.8,39.1
2024-02-02 05:17:02,138.473,0.296,26.5,45.5
2024-02-02 05:18:05,138.429,0.094,18.5,43.7
2024-02-02 05:19:07,138.389,0.071,28.0,44.3
2024-02-02 05:20:09,138.439,0.125,36.2,44.1
2024-02-02 05:21:11,138.376,0.075,25.3,44.7
2024-02-02 05:22:14,138.424,0.057,38.4,44.6
2024-02-02 05:23:16,138.429,0.095,37.0,44.8
2024-02-02 05:24:18,138.374,0.069,25.9,44.6
2024-02-02 05:25:20,138.443,0.068,28.0,44.3
2024-02-02 05:26:23,138.438,0.068,25.8,39.4
2024-02-02 05:27:25,138.421,0.092,27.9,44.6
2024-02-02 05:28:27,138.384,0.099,25.6,45.0
2024-02-02 05:29:29,138.414,0.060,25.7,40.1
2024-02-02 05:30:31,138.399,0.087,39.7,43.8
2024-02-02 05:31:34,138.366,0.082,34.0,45.4
2024-02-02 05:32:36,138.417,0.070,37.4,45.4
2024-02-02 05:33:38,138.359,0.085,38.7,44.4
2024-02-02 05:34:40,138.418,0.074,25.2,44.3
2024-02-02 05:35:43,138.480,0.056,27.1,44.5
2024-02-02 05:36:45,138.435,0.060,37.5,45.5
2024-02-02 05:37:47,138.379,0.075,25.2,44.5
2024-02-02 05:38:49,138.390,0.057,26.9,44.1
2024-02-02 05:39:52,138.415,0.072,25.0,44.7
2024-02-02 05:40:54,138.410,0.078,26.4,44.6
2024-02-02 05:41:56,138.397,0.066,24.9,44.8
2024-02-02 05:42:59,138.696,0.884,35.4,37.3
2024-02-02 05:44:01,138.491,0.242,39.8,44.9
2024-02-02 05:45:03,138.403,0.092,26.1,44.3
2024-02-02 05:46:05,138.374,0.160,21.6,45.4
2024-02-02 05:47:08,138.424,0.148,21.1,44.8
2024-02-02 05:48:10,138.420,0.085,24.2,44.0
2024-02-02 05:49:12,138.445,0.083,26.3,44.6
2024-02-02 05:50:14,138.364,0.084,33.7,44.2
2024-02-02 05:51:17,138.368,0.070,24.8,44.4
2024-02-02 05:52:19,138.480,0.210,39.1,45.1
2024-02-02 05:53:21,138.440,0.080,38.2,45.9
2024-02-02 05:54:23,138.406,0.058,24.8,44.7
2024-02-02 05:55:25,138.456,0.080,38.4,44.8
2024-02-02 05:56:27,138.399,0.070,24.4,46.1
2024-02-02 05:57:30,138.387,0.077,29.2,45.5
2024-02-02 05:58:32,138.392,0.083,33.0,43.8
2024-02-02 05:59:34,138.381,0.039,39.3,43.4
2024-02-02 06:00:36,138.407,0.071,27.9,45.5
2024-02-02 06:01:39,138.577,0.548,25.0,44.9
2024-02-02 06:02:41,138.424,0.133,37.5,44.1
2024-02-02 06:03:44,138.345,0.058,37.7,46.1
2024-02-02 06:04:46,138.442,0.063,32.2,44.9
2024-02-02 06:05:48,138.427,0.071,34.2,37.4
2024-02-02 06:06:50,138.416,0.071,24.7,45.0
2024-02-02 06:07:53,138.336,0.056,36.6,41.7
2024-02-02 06:08:55,138.395,0.096,28.9,30.3
2024-02-02 06:09:57,138.368,0.108,21.7,38.2
2024-02-02 06:10:59,138.395,0.073,27.3,44.6
2024-02-02 06:12:01,138.356,0.083,28.4,44.1
2024-02-02 06:13:04,138.463,0.095,27.1,43.7
2024-02-02 06:14:06,138.359,0.082,33.1,46.8
2024-02-02 06:15:08,138.424,0.062,25.7,44.6
2024-02-02 06:16:10,138.595,0.603,27.1,45.8
2024-02-02 06:17:13,138.381,0.101,32.6,44.7
2024-02-02 06:18:15,138.443,0.125,25.3,44.6
2024-02-02 06:19:17,138.541,0.534,21.9,43.5
2024-02-02 06:20:20,138.428,0.164,27.4,43.7
2024-02-02 06:21:22,138.472,0.116,25.9,44.7
2024-02-02 06:22:24,138.354,0.092,21.2,36.8
2024-02-02 06:23:26,138.398,0.091,38.4,46.1
2024-02-02 06:24:28,138.411,0.087,23.1,44.5
2024-02-02 06:25:31,138.383,0.060,25.4,42.0
2024-02-02 06:26:33,138.357,0.069,25.3,44.1
2024-02-02 06:27:35,138.497,0.163,24.7,45.7
2024-02-02 06:28:37,138.371,0.096,33.6,44.4
2024-02-02 06:29:39,138.386,0.099,25.3,44.7
2024-02-02 06:30:41,138.339,0.071,24.5,44.3
2024-02-02 06:31:44,138.428,0.076,22.2,43.4
2024-02-02 06:32:46,138.360,0.075,20.1,43.2
2024-02-02 06:33:48,138.361,0.074,26.1,43.5
2024-02-02 06:34:50,138.350,0.055,28.3,44.0
2024-02-02 06:35:52,138.341,0.078,18.5,43.6
2024-02-02 06:36:55,138.431,0.102,18.4,39.1
2024-02-02 06:37:57,138.389,0.105,20.4,45.1
2024-02-02 06:38:59,138.421,0.081,24.0,43.8
2024-02-02 06:40:01,138.368,0.062,26.3,44.7
2024-02-02 06:41:03,139.678,3.048,36.0,43.4
2024-02-02 06:42:06,138.425,0.073,26.1,43.7
2024-02-02 06:43:08,138.403,0.094,21.5,45.7
2024-02-02 06:44:10,138.440,0.100,18.7,44.6
2024-02-02 06:45:12,138.397,0.092,24.2,45.1
2024-02-02 06:46:14,138.405,0.063,37.6,44.3
2024-02-02 06:47:16,138.357,0.063,26.2,45.7
2024-02-02 06:48:19,138.590,0.579,36.6,44.8
2024-02-02 06:49:21,138.426,0.105,24.7,44.0
2024-02-02 06:50:23,138.424,0.099,20.4,44.4
2024-02-02 06:51:26,138.443,0.070,3.78,44.6
2024-02-02 06:52:28,138.381,0.053,25.0,44.3
2024-02-02 06:53:30,138.387,0.092,24.6,45.4
2024-02-02 06:54:33,138.362,0.100,26.2,45.1
2024-02-02 06:55:35,138.488,0.113,38.7,39.1
2024-02-02 06:56:37,138.413,0.055,21.6,44.8
2024-02-02 06:57:39,139.277,0.139,38.2,43.5
2024-02-02 06:58:41,138.414,0.079,21.0,44.8
2024-02-02 06:59:44,138.402,0.073,13.8,45.4
2024-02-02 07:00:46,138.424,0.065,24.2,45.7
2024-02-02 07:01:48,138.434,0.051,23.0,45.3
2024-02-02 07:02:50,138.489,0.075,37.7,44.3
2024-02-02 07:03:52,138.405,0.082,34.3,43.5
2024-02-02 07:04:55,138.454,0.104,36.7,38.2
2024-02-02 07:05:57,138.492,0.056,31.5,43.5
2024-02-02 07:06:59,138.456,0.051,25.3,44.6
2024-02-02 07:08:01,138.429,0.142,23.5,45.2
2024-02-02 07:09:04,138.429,0.097,33.5,45.1
2024-02-02 07:10:06,138.405,0.180,18.0,44.6
2024-02-02 07:11:08,138.495,0.370,22.3,44.0
2024-02-02 07:12:10,138.445,0.269,18.5,44.9
2024-02-02 07:13:12,138.482,0.113,38.7,43.8
2024-02-02 07:14:15,138.455,0.105,25.7,43.5
2024-02-02 07:15:17,138.438,0.068,29.8,44.3
2024-02-02 07:16:19,138.496,0.130,31.8,44.5
2024-02-02 07:17:21,138.378,0.043,23.3,44.5
2024-02-02 07:18:24,138.452,0.193,22.7,43.1
2024-02-02 07:19:26,138.434,0.097,21.9,45.1
2024-02-02 07:20:28,138.422,0.093,26.2,45.5
2024-02-02 07:21:30,139.721,3.822,20.0,44.6
2024-02-02 07:22:33,138.447,0.163,30.0,45.5
2024-02-02 07:23:35,138.396,0.073,17.9,44.1
2024-02-02 07:24:38,138.418,0.050,38.0,46.1
2024-02-02 07:25:40,138.562,0.217,21.9,46.8
2024-02-02 07:26:42,138.413,0.075,18.5,44.4
2024-02-02 07:27:45,138.410,0.066,19.6,45.3
2024-02-02 07:28:47,138.456,0.132,30.1,44.1
2024-02-02 07:29:49,138.481,0.313,28.3,44.4
2024-02-02 07:30:51,138.993,1.574,20.1,38.1
2024-02-02 07:31:53,138.419,0.074,20.3,44.2
2024-02-02 07:32:55,138.485,0.179,22.9,45.7
2024-02-02 07:33:58,138.494,0.096,21.1,44.8
2024-02-02 07:35:00,138.421,0.080,25.8,45.5
2024-02-02 07:36:02,138.432,0.094,20.1,38.0
2024-02-02 07:37:04,138.475,0.277,16.6,45.5
2024-02-02 07:38:07,138.456,0.092,25.2,44.9
2024-02-02 07:39:09,138.486,0.096,18.1,38.3
2024-02-02 07:40:11,138.391,0.079,26.2,45.3
2024-02-02 07:41:13,138.432,0.077,27.2,39.1
2024-02-02 07:42:16,138.402,0.096,12.1,44.8
2024-02-02 07:43:18,138.420,0.111,16.5,38.7
2024-02-02 07:44:21,266.115,11.487,20.3,45.1
2024-02-02 07:45:25,272.056,2.550,16.0,25.6
2024-02-02 07:46:28,138.459,0.135,22.5,44.0
2024-02-02 07:47:30,138.424,0.149,21.6,44.5
2024-02-02 07:48:32,138.482,0.254,16.8,43.8
2024-02-02 07:49:34,138.429,0.119,23.6,44.4
2024-02-02 07:50:37,138.428,0.082,20.8,44.4
2024-02-02 07:51:39,138.919,1.046,20.7,45.2
2024-02-02 07:52:41,138.668,0.786,22.9,44.8
2024-02-02 07:53:43,138.523,0.178,26.0,42.6
2024-02-02 07:54:45,138.389,0.116,18.7,42.4
2024-02-02 07:55:47,138.511,0.146,17.4,42.3
2024-02-02 07:56:50,138.541,0.200,20.7,44.5
2024-02-02 07:57:52,138.500,0.349,24.0,43.4
2024-02-02 07:58:54,138.441,0.140,19.0,43.0
2024-02-02 07:59:56,138.395,0.046,22.9,43.4
2024-02-02 08:00:58,138.401,0.113,27.4,43.4
2024-02-02 08:02:01,138.488,0.195,26.0,42.2
2024-02-02 08:03:03,138.414,0.074,26.0,42.6
2024-02-02 08:04:05,138.431,0.072,35.1,46.8
2024-02-02 08:05:07,138.431,0.174,11.5,45.7
2024-02-02 08:06:09,139.643,2.752,21.1,44.4
2024-02-02 08:07:12,139.715,3.562,27.1,45.5
2024-02-02 08:08:14,138.510,0.154,20.0,46.4
2024-02-02 08:09:16,140.101,3.185,23.7,40.3
2024-02-02 08:10:18,138.445,0.066,25.2,43.0
2024-02-02 08:11:21,138.548,0.214,19.7,44.4
2024-02-02 08:12:23,138.508,0.130,24.2,44.3
2024-02-02 08:13:25,138.456,0.098,21.7,45.3
2024-02-02 08:14:27,138.428,0.094,19.6,43.7
2024-02-02 08:15:29,138.811,1.099,20.6,44.3
2024-02-02 08:16:31,138.412,0.096,15.0,45.4
2024-02-02 08:17:34,138.438,0.175,26.9,45.9
2024-02-02 08:18:36,138.535,0.123,35.9,27.7
2024-02-02 08:19:38,138.521,0.309,14.6,45.8
2024-02-02 08:20:40,138.562,0.327,21.1,43.1
2024-02-02 08:21:42,138.460,0.099,24.8,45.8
2024-02-02 08:22:45,138.431,0.099,13.2,43.5
2024-02-02 08:23:47,138.483,0.117,21.1,44.4
2024-02-02 08:24:49,138.975,1.440,22.5,44.0
2024-02-02 08:25:51,138.584,0.346,41.7,45.1
2024-02-02 08:26:53,138.459,0.116,28.9,42.7
2024-02-02 08:27:56,139.850,4.051,22.1,44.7
2024-02-02 08:28:58,138.469,0.097,23.6,46.3
2024-02-02 08:30:00,139.343,2.514,19.4,46.1
2024-02-02 08:31:02,138.436,0.095,20.9,45.5
2024-02-02 08:32:05,138.491,0.296,20.6,38.4
2024-02-02 08:33:07,138.403,0.115,22.7,45.4
2024-02-02 08:34:09,139.165,2.198,23.7,43.6
2024-02-02 08:35:11,138.925,1.452,34.1,41.7
2024-02-02 08:36:13,140.401,5.150,12.2,44.5
2024-02-02 08:37:15,138.730,0.764,37.0,44.8
2024-02-02 08:38:18,138.626,0.463,16.9,45.2
2024-02-02 08:39:20,138.403,0.160,19.7,38.5
2024-02-02 08:40:22,138.379,0.076,28.9,42.5
2024-02-02 08:41:25,138.446,0.122,22.0,42.5
2024-02-02 08:42:27,138.480,0.168,25.3,45.5
2024-02-02 08:43:29,138.505,0.112,24.3,45.7
2024-02-02 08:44:31,138.437,0.097,24.7,40.5
2024-02-02 08:45:33,138.443,0.108,21.1,45.1
2024-02-02 08:46:36,138.493,0.141,17.5,46.4
2024-02-02 08:47:38,140.393,5.104,14.9,44.4
2024-02-02 08:48:40,139.369,0.101,32.7,43.7
2024-02-02 08:49:42,138.454,0.118,19.0,43.3
2024-02-02 08:50:44,139.403,1.911,15.2,45.0
2024-02-02 08:51:47,138.401,0.060,26.1,45.0
2024-02-02 08:52:49,139.740,3.321,30.1,45.5
2024-02-02 08:53:51,138.414,0.071,16.5,45.5
2024-02-02 08:54:53,138.434,0.119,17.4,39.1
2024-02-02 08:55:55,138.429,0.122,20.6,41.6
2024-02-02 08:56:58,138.474,0.088,16.9,43.8
2024-02-02 08:58:00,138.515,0.484,31.6,44.2
2024-02-02 08:59:02,138.484,0.137,22.3,44.0
2024-02-02 09:00:04,138.389,0.155,14.1,44.8
2024-02-02 09:01:06,138.435,0.173,18.9,41.2
2024-02-02 09:02:09,138.693,0.993,23.7,44.8
2024-02-02 09:03:11,138.641,0.427,12.7,42.8
2024-02-02 09:04:13,138.441,0.064,19.0,44.5
2024-02-02 09:05:15,149.270,11.858,20.1,43.7
2024-02-02 09:06:18,138.445,0.087,15.9,43.7
2024-02-02 09:07:20,140.983,3.378,24.4,45.2
2024-02-02 09:08:22,142.988,7.043,25.8,43.0
2024-02-02 09:09:24,138.450,0.186,31.6,44.6
2024-02-02 09:10:26,138.554,0.271,15.5,44.3
2024-02-02 09:11:29,138.457,0.126,16.8,44.1
2024-02-02 09:12:31,138.496,0.164,19.7,44.3
2024-02-02 09:13:33,138.435,0.100,16.8,44.6
2024-02-02 09:14:35,138.823,0.618,13.1,44.2
2024-02-02 09:15:37,138.627,0.304,23.7,44.7
2024-02-02 09:16:39,138.514,0.071,18.5,43.2
2024-02-02 09:17:42,138.421,0.074,26.8,31.2
2024-02-02 09:18:44,138.550,0.258,18.9,44.6
2024-02-02 09:19:46,138.887,0.877,23.5,44.6
2024-02-02 09:20:48,138.552,0.232,22.5,43.6
2024-02-02 09:21:50,138.428,0.091,17.5,45.8
2024-02-02 09:22:53,138.565,0.177,17.0,44.5
2024-02-02 09:23:55,138.654,0.465,18.3,44.7
2024-02-02 09:24:57,138.463,0.090,31.8,42.8
2024-02-02 09:25:59,138.452,0.153,22.7,44.0
2024-02-02 09:27:01,138.446,0.103,20.2,44.6
2024-02-02 09:28:03,138.518,0.077,17.6,45.7
2024-02-02 09:29:06,138.920,0.761,18.2,43.6
2024-02-02 09:30:08,138.755,0.548,24.4,45.4
2024-02-02 09:31:10,138.433,0.089,23.2,44.1
2024-02-02 09:32:12,138.473,0.090,22.3,44.4
2024-02-02 09:33:14,138.474,0.152,22.5,44.9
2024-02-02 09:34:17,138.543,0.346,29.6,43.7
2024-02-02 09:35:19,139.077,1.942,17.0,45.4
2024-02-02 09:36:21,138.460,0.098,13.7,38.4
2024-02-02 09:37:24,138.520,0.088,13.9,44.5
2024-02-02 09:38:26,138.515,0.320,21.0,44.4
2024-02-02 09:39:28,138.510,0.191,22.5,45.6
2024-02-02 09:40:30,139.297,2.420,23.3,44.3
